"artname";"ap_id";"pop_nr";"pop_status";"tpop_id";"tpop_nr";"tpop_status";"kontrolljahre_ab";"ekfrequenz_startjahr";"letzte_anzahl";"ekfrequenz_code";"ekfrequenz"
"Utricularia minor L.";"c2693fb8-9158-11eb-b241-ef1d910a73e7";17;100;"789682e6-d5d7-11ec-88f1-4b29846df814";2;100;"ek";2021;3000;"GC";"f59f8566-6170-11ec-9b58-0b9409ab873e"
"Utricularia minor L.";"c2693fb8-9158-11eb-b241-ef1d910a73e7";17;100;"7c771b0c-d684-11ec-be4f-1f28a1a536eb";3;100;"ek";2021;200;"GB";"f59ffe10-6170-11ec-aa6e-8fbfb19bb3e8"
"Utricularia minor L.";"c2693fb8-9158-11eb-b241-ef1d910a73e7";17;100;"1d49c688-d685-11ec-aca9-bf30d48ae764";5;100;"ek";2021;500;"GB";"f59ffe10-6170-11ec-aa6e-8fbfb19bb3e8"
"Utricularia minor L.";"c2693fb8-9158-11eb-b241-ef1d910a73e7";17;100;"4f39d9b2-d685-11ec-a84d-27b656d531b9";6;100;"ek";2021;100;"GB";"f59ffe10-6170-11ec-aa6e-8fbfb19bb3e8"
"Utricularia minor L.";"c2693fb8-9158-11eb-b241-ef1d910a73e7";18;100;"331f8604-d686-11ec-a44e-bfe677e56880";1;100;"ek";2021;500;"GB";"f59ffe10-6170-11ec-aa6e-8fbfb19bb3e8"
"Utricularia minor L.";"c2693fb8-9158-11eb-b241-ef1d910a73e7";18;100;"0be23bee-d687-11ec-b30d-8b86bca912ff";2;100;"ek";2021;50;"GB";"f59ffe10-6170-11ec-aa6e-8fbfb19bb3e8"
"Utricularia minor L.";"c2693fb8-9158-11eb-b241-ef1d910a73e7";19;100;"271a8ce8-d689-11ec-8abd-3794240153f2";1;100;"ek";2021;500;"GB";"f59ffe10-6170-11ec-aa6e-8fbfb19bb3e8"
"Utricularia minor L.";"c2693fb8-9158-11eb-b241-ef1d910a73e7";19;100;"88e86a6c-d689-11ec-b183-1bdb958e3a6c";2;100;"ek";2021;400;"GB";"f59ffe10-6170-11ec-aa6e-8fbfb19bb3e8"
"Utricularia minor L.";"c2693fb8-9158-11eb-b241-ef1d910a73e7";20;100;"0bd0d8f4-d68c-11ec-8215-933d3322e502";1;100;"ek";2021;5000;"GC";"f59f8566-6170-11ec-9b58-0b9409ab873e"
"Utricularia minor L.";"c2693fb8-9158-11eb-b241-ef1d910a73e7";20;100;"b14f61da-d68a-11ec-9983-3bdffacb861e";2;100;"ek";2021;500;"GB";"f59ffe10-6170-11ec-aa6e-8fbfb19bb3e8"
"Utricularia minor L.";"c2693fb8-9158-11eb-b241-ef1d910a73e7";20;100;"4e086aac-d68c-11ec-81df-9f118230aa4d";3;100;"ek";2021;2000;"GC";"f59f8566-6170-11ec-9b58-0b9409ab873e"
"Utricularia minor L.";"c2693fb8-9158-11eb-b241-ef1d910a73e7";20;100;"7998403e-d68c-11ec-9371-4f92e60a7b8e";4;100;"ek";2021;500;"GB";"f59ffe10-6170-11ec-aa6e-8fbfb19bb3e8"
"Utricularia minor L.";"c2693fb8-9158-11eb-b241-ef1d910a73e7";22;100;"b66b4d42-d68e-11ec-a57e-bff2b4557ccd";1;100;"ek";2021;1000;"GC";"f59f8566-6170-11ec-9b58-0b9409ab873e"
"Utricularia minor L.";"c2693fb8-9158-11eb-b241-ef1d910a73e7";23;100;"34aac8c2-d68f-11ec-96c4-431f5f66d710";1;100;"ek";2021;300;"GB";"f59ffe10-6170-11ec-aa6e-8fbfb19bb3e8"
"Utricularia minor L.";"c2693fb8-9158-11eb-b241-ef1d910a73e7";24;100;"80b69caa-d68f-11ec-80b7-9b7938c99cd1";1;100;"ek";2021;80;"GB";"f59ffe10-6170-11ec-aa6e-8fbfb19bb3e8"
"Utricularia minor L.";"c2693fb8-9158-11eb-b241-ef1d910a73e7";25;100;"bad19166-d693-11ec-8ed5-2f34c2bcf412";1;100;"ek";2021;1500;"GC";"f59f8566-6170-11ec-9b58-0b9409ab873e"
"Utricularia minor L.";"c2693fb8-9158-11eb-b241-ef1d910a73e7";26;100;"a1ae6334-d694-11ec-ae2b-275f8355aa41";1;100;"ek";2021;10000;"GC";"f59f8566-6170-11ec-9b58-0b9409ab873e"
"Utricularia minor L.";"c2693fb8-9158-11eb-b241-ef1d910a73e7";26;100;"f060f83e-d694-11ec-a460-5bbd944d3685";2;100;"ek";2021;5000;"GC";"f59f8566-6170-11ec-9b58-0b9409ab873e"
"Utricularia minor L.";"c2693fb8-9158-11eb-b241-ef1d910a73e7";27;100;"1cd0672e-d695-11ec-a9a6-1bc8f4392638";1;100;"ek";2021;150;"GB";"f59ffe10-6170-11ec-aa6e-8fbfb19bb3e8"
"Utricularia minor L.";"c2693fb8-9158-11eb-b241-ef1d910a73e7";29;100;"02cf2ae0-d75d-11ec-b8af-47802acd1258";1;100;"ek";2021;2000;"GC";"f59f8566-6170-11ec-9b58-0b9409ab873e"
"Utricularia minor L.";"c2693fb8-9158-11eb-b241-ef1d910a73e7";30;100;"a5f0aa3c-d75d-11ec-8f06-0f166b06bc00";1;100;"ek";2021;2500;"GC";"f59f8566-6170-11ec-9b58-0b9409ab873e"
"Utricularia minor L.";"c2693fb8-9158-11eb-b241-ef1d910a73e7";39;100;"229203ec-d772-11ec-9ebb-e35c73883a06";1;100;"ek";2021;300;"GB";"f59ffe10-6170-11ec-aa6e-8fbfb19bb3e8"
"Utricularia minor L.";"c2693fb8-9158-11eb-b241-ef1d910a73e7";40;100;"c95047ca-d772-11ec-8aa7-3fa4c118fce0";1;100;"ek";2021;1500;"GC";"f59f8566-6170-11ec-9b58-0b9409ab873e"
"Utricularia minor L.";"c2693fb8-9158-11eb-b241-ef1d910a73e7";43;100;"262a5a46-d820-11ec-8cce-3331d19f8c46";1;100;"ek";2021;5000;"GC";"f59f8566-6170-11ec-9b58-0b9409ab873e"
"Utricularia minor L.";"c2693fb8-9158-11eb-b241-ef1d910a73e7";43;100;"677dff38-d821-11ec-acf0-7f2f78a69698";2;100;"ek";2021;500;"GB";"f59ffe10-6170-11ec-aa6e-8fbfb19bb3e8"
"Utricularia minor L.";"c2693fb8-9158-11eb-b241-ef1d910a73e7";43;100;"b2441516-d821-11ec-87bd-bbecaa92caba";3;100;"ek";2021;1000;"GC";"f59f8566-6170-11ec-9b58-0b9409ab873e"
"Utricularia minor L.";"c2693fb8-9158-11eb-b241-ef1d910a73e7";43;100;"f87b26fa-d821-11ec-92a6-2f7732113493";4;100;"ek";2021;500;"GB";"f59ffe10-6170-11ec-aa6e-8fbfb19bb3e8"
"Utricularia minor L.";"c2693fb8-9158-11eb-b241-ef1d910a73e7";44;100;"cdf90274-d823-11ec-9e09-4b8c2d65c6fd";1;100;"ek";2021;10000;"GC";"f59f8566-6170-11ec-9b58-0b9409ab873e"
"Utricularia minor L.";"c2693fb8-9158-11eb-b241-ef1d910a73e7";44;100;"ac643272-d824-11ec-9153-97065be46e5a";2;100;"ek";2021;400;"GB";"f59ffe10-6170-11ec-aa6e-8fbfb19bb3e8"
"Utricularia minor L.";"c2693fb8-9158-11eb-b241-ef1d910a73e7";44;100;"e19573c0-d824-11ec-8412-1b549993bad9";3;100;"ek";2021;10;"GA";"f5a0c6ba-6170-11ec-889d-0bc466a95df9"
"Utricularia minor L.";"c2693fb8-9158-11eb-b241-ef1d910a73e7";44;100;"0e227faa-d825-11ec-a558-1fc8092015d8";4;100;"ek";2021;15;"GA";"f5a0c6ba-6170-11ec-889d-0bc466a95df9"
"Utricularia minor L.";"c2693fb8-9158-11eb-b241-ef1d910a73e7";45;100;"bd71cdc6-d82f-11ec-a570-77135f9b6af3";1;100;"ek";2021;3000;"GC";"f59f8566-6170-11ec-9b58-0b9409ab873e"
"Utricularia minor L.";"c2693fb8-9158-11eb-b241-ef1d910a73e7";45;100;"11dc4c7e-d830-11ec-9869-3f8ca18f2f8d";2;100;"ek";2021;5000;"GC";"f59f8566-6170-11ec-9b58-0b9409ab873e"
"Utricularia minor L.";"c2693fb8-9158-11eb-b241-ef1d910a73e7";45;100;"4246e572-d830-11ec-8f36-73dd0b99514d";3;100;"ek";2022;2000;"GC";"f59f8566-6170-11ec-9b58-0b9409ab873e"
"Utricularia minor L.";"c2693fb8-9158-11eb-b241-ef1d910a73e7";46;100;"8825d444-d831-11ec-ab81-9f5be4e753d9";1;100;"ek";2021;500;"GB";"f59ffe10-6170-11ec-aa6e-8fbfb19bb3e8"
"Utricularia minor L.";"c2693fb8-9158-11eb-b241-ef1d910a73e7";46;100;"848ae4b2-d833-11ec-8a81-b35976cf0e7e";3;100;"ek";2021;30;"GB";"f59ffe10-6170-11ec-aa6e-8fbfb19bb3e8"
"Utricularia minor L.";"c2693fb8-9158-11eb-b241-ef1d910a73e7";48;100;"ee770dda-d84f-11ec-b7b6-dbb26e37c4ad";1;100;"ek";2021;150;"GB";"f59ffe10-6170-11ec-aa6e-8fbfb19bb3e8"
"Utricularia minor L.";"c2693fb8-9158-11eb-b241-ef1d910a73e7";48;100;"43b52bb0-d850-11ec-a7ad-7f105ce21595";2;100;"ek";2021;15;"GA";"f5a0c6ba-6170-11ec-889d-0bc466a95df9"
"Utricularia minor L.";"c2693fb8-9158-11eb-b241-ef1d910a73e7";49;100;"49e4c558-d851-11ec-b91f-475bbbab9d79";1;100;"ek";2021;30;"GB";"f59ffe10-6170-11ec-aa6e-8fbfb19bb3e8"
"Utricularia minor L.";"c2693fb8-9158-11eb-b241-ef1d910a73e7";49;100;"efe2a5a6-d851-11ec-bf20-3f18328df347";2;100;"ek";2021;80;"GB";"f59ffe10-6170-11ec-aa6e-8fbfb19bb3e8"
"Utricularia minor L.";"c2693fb8-9158-11eb-b241-ef1d910a73e7";49;100;"174b6f38-d852-11ec-9249-77fb66ed283d";3;100;"ek";2021;10;"GA";"f5a0c6ba-6170-11ec-889d-0bc466a95df9"
"Utricularia minor L.";"c2693fb8-9158-11eb-b241-ef1d910a73e7";50;100;"e4137402-d852-11ec-96f7-a3f61838996c";1;100;"ek";2021;70;"GB";"f59ffe10-6170-11ec-aa6e-8fbfb19bb3e8"
"Utricularia minor L.";"c2693fb8-9158-11eb-b241-ef1d910a73e7";52;100;"0a59c8ea-d854-11ec-bf1c-935af5cbba6e";1;100;"ek";2021;500;"GB";"f59ffe10-6170-11ec-aa6e-8fbfb19bb3e8"
"Utricularia minor L.";"c2693fb8-9158-11eb-b241-ef1d910a73e7";52;100;"a619ad7c-d854-11ec-a894-cf6b21cd3ca3";2;100;"ek";2021;300;"GB";"f59ffe10-6170-11ec-aa6e-8fbfb19bb3e8"
"Utricularia minor L.";"c2693fb8-9158-11eb-b241-ef1d910a73e7";53;100;"dda176d0-d854-11ec-8d25-632d013872bd";1;100;"ek";2021;60;"GB";"f59ffe10-6170-11ec-aa6e-8fbfb19bb3e8"
"Utricularia minor L.";"c2693fb8-9158-11eb-b241-ef1d910a73e7";54;100;"142f72ce-d855-11ec-abd5-9b0ddc181cd6";1;100;"ek";2021;500;"GB";"f59ffe10-6170-11ec-aa6e-8fbfb19bb3e8"
"Utricularia minor L.";"c2693fb8-9158-11eb-b241-ef1d910a73e7";55;100;"1b043590-d859-11ec-bb5f-1f893fcc6bf2";1;100;"ek";2021;400;"GB";"f59ffe10-6170-11ec-aa6e-8fbfb19bb3e8"
"Utricularia minor L.";"c2693fb8-9158-11eb-b241-ef1d910a73e7";55;100;"dbbd2666-d859-11ec-a5e3-9bcb8f420a97";2;100;"ek";2021;3000;"GC";"f59f8566-6170-11ec-9b58-0b9409ab873e"
"Utricularia minor L.";"c2693fb8-9158-11eb-b241-ef1d910a73e7";55;100;"1ec27268-d85a-11ec-8c65-7715172d8b91";4;100;"ek";2021;300;"GB";"f59ffe10-6170-11ec-aa6e-8fbfb19bb3e8"
"Utricularia minor L.";"c2693fb8-9158-11eb-b241-ef1d910a73e7";56;100;"9556a704-d85b-11ec-b8da-37af6aa9b17d";1;100;"ek";2021;100;"GB";"f59ffe10-6170-11ec-aa6e-8fbfb19bb3e8"
"Utricularia minor L.";"c2693fb8-9158-11eb-b241-ef1d910a73e7";57;100;"d8cdd958-d85b-11ec-b0a9-ab6ac9085ea6";1;100;"ek";2021;800;"GC";"f59f8566-6170-11ec-9b58-0b9409ab873e"
"Utricularia minor L.";"c2693fb8-9158-11eb-b241-ef1d910a73e7";58;100;"4c148f2e-d85c-11ec-862b-e7943b56758d";1;100;"ek";2021;1000;"GC";"f59f8566-6170-11ec-9b58-0b9409ab873e"
"Utricularia minor L.";"c2693fb8-9158-11eb-b241-ef1d910a73e7";60;100;"890c531c-d861-11ec-ac68-5b8a82e4e3e7";1;100;"ek";2021;5000;"GC";"f59f8566-6170-11ec-9b58-0b9409ab873e"
"Utricularia minor L.";"c2693fb8-9158-11eb-b241-ef1d910a73e7";60;100;"b8308582-d861-11ec-ae45-c3b01a4b6e79";2;100;"ek";2021;500;"GB";"f59ffe10-6170-11ec-aa6e-8fbfb19bb3e8"
"Utricularia minor L.";"c2693fb8-9158-11eb-b241-ef1d910a73e7";60;100;"54849f72-d862-11ec-a793-238933042b2f";3;100;"ek";2021;200;"GB";"f59ffe10-6170-11ec-aa6e-8fbfb19bb3e8"
"Utricularia minor L.";"c2693fb8-9158-11eb-b241-ef1d910a73e7";61;100;"1e430c54-d863-11ec-8580-3f2f96eff8ac";1;100;"ek";2021;2500;"GC";"f59f8566-6170-11ec-9b58-0b9409ab873e"
"Utricularia minor L.";"c2693fb8-9158-11eb-b241-ef1d910a73e7";62;100;"1b895418-d864-11ec-b9d4-13a8d5f1a4d5";1;100;"ek";2021;15;"GA";"f5a0c6ba-6170-11ec-889d-0bc466a95df9"
"Utricularia minor L.";"c2693fb8-9158-11eb-b241-ef1d910a73e7";63;100;"8fabd0b4-d864-11ec-8b59-03d05ce05d98";1;100;"ek";2021;500;"GB";"f59ffe10-6170-11ec-aa6e-8fbfb19bb3e8"
"Utricularia minor L.";"c2693fb8-9158-11eb-b241-ef1d910a73e7";64;100;"fd3e15aa-d8dd-11ec-b54e-bfcc958d61b3";1;100;"ek";2021;75;"GB";"f59ffe10-6170-11ec-aa6e-8fbfb19bb3e8"
"Utricularia minor L.";"c2693fb8-9158-11eb-b241-ef1d910a73e7";65;100;"3fdbd0f0-d8de-11ec-844e-a37583e65cdd";1;100;"ek";2021;50;"GB";"f59ffe10-6170-11ec-aa6e-8fbfb19bb3e8"
"Utricularia minor L.";"c2693fb8-9158-11eb-b241-ef1d910a73e7";66;100;"82e86340-d8de-11ec-8343-2730fa002566";1;100;"ek";2021;80;"GB";"f59ffe10-6170-11ec-aa6e-8fbfb19bb3e8"
"Utricularia minor L.";"c2693fb8-9158-11eb-b241-ef1d910a73e7";67;100;"097a04b2-d8e5-11ec-955a-77bf2ffabbcd";1;100;"ek";2021;50;"GB";"f59ffe10-6170-11ec-aa6e-8fbfb19bb3e8"
"Utricularia minor L.";"c2693fb8-9158-11eb-b241-ef1d910a73e7";68;100;"8d117558-d8e5-11ec-ae15-23885466feef";1;100;"ek";2021;10;"GA";"f5a0c6ba-6170-11ec-889d-0bc466a95df9"
"Utricularia minor L.";"c2693fb8-9158-11eb-b241-ef1d910a73e7";69;100;"1b65ce8e-d8e7-11ec-ad20-2b9412381969";1;100;"ek";2021;10000;"GC";"f59f8566-6170-11ec-9b58-0b9409ab873e"
"Utricularia minor L.";"c2693fb8-9158-11eb-b241-ef1d910a73e7";70;100;"ebc1d9d8-d8e7-11ec-b0e8-3f935a12b7a0";1;100;"ek";2021;50;"GB";"f59ffe10-6170-11ec-aa6e-8fbfb19bb3e8"
"Utricularia minor L.";"c2693fb8-9158-11eb-b241-ef1d910a73e7";76;100;"c971e47c-d8fb-11ec-97d3-1be6dc493574";1;100;"ek";2021;90;"GB";"f59ffe10-6170-11ec-aa6e-8fbfb19bb3e8"
"Utricularia minor L.";"c2693fb8-9158-11eb-b241-ef1d910a73e7";78;100;"1f7d6886-d907-11ec-8829-e3299f8bee3c";1;100;"ek";2021;500;"GB";"f59ffe10-6170-11ec-aa6e-8fbfb19bb3e8"
"Utricularia minor L.";"c2693fb8-9158-11eb-b241-ef1d910a73e7";80;100;"8044402e-d90a-11ec-a165-d7044acb77ee";1;100;"ek";2021;75;"GB";"f59ffe10-6170-11ec-aa6e-8fbfb19bb3e8"
"Utricularia minor L.";"c2693fb8-9158-11eb-b241-ef1d910a73e7";81;100;"a6365262-d90b-11ec-aba8-c7421a2c19e3";1;100;"ek";2021;2000;"GC";"f59f8566-6170-11ec-9b58-0b9409ab873e"
"Utricularia minor L.";"c2693fb8-9158-11eb-b241-ef1d910a73e7";82;100;"ef4ea48a-d90c-11ec-84a0-b70829d71376";1;100;"ek";2021;75;"GB";"f59ffe10-6170-11ec-aa6e-8fbfb19bb3e8"
"Utricularia minor L.";"c2693fb8-9158-11eb-b241-ef1d910a73e7";84;100;"3540dd9a-d90e-11ec-8a49-3b29b27cff49";1;100;"ek";2021;100;"GB";"f59ffe10-6170-11ec-aa6e-8fbfb19bb3e8"
"Utricularia minor L.";"c2693fb8-9158-11eb-b241-ef1d910a73e7";85;100;"d4885694-d90e-11ec-98e6-3f03ca9e2a2a";1;100;"ek";2021;175;"GB";"f59ffe10-6170-11ec-aa6e-8fbfb19bb3e8"
"Utricularia minor L.";"c2693fb8-9158-11eb-b241-ef1d910a73e7";88;100;"8e18564a-d914-11ec-b889-f3607cda65f0";1;100;"ek";2021;100;"GB";"f59ffe10-6170-11ec-aa6e-8fbfb19bb3e8"
"Utricularia minor L.";"c2693fb8-9158-11eb-b241-ef1d910a73e7";89;100;"e07eff2e-d914-11ec-a18d-bba7c5e4ff66";1;100;"ek";2021;25;"GB";"f59ffe10-6170-11ec-aa6e-8fbfb19bb3e8"
"Utricularia stygia G. Thor";"d0a15e12-9158-11eb-b241-13de1a39998f";1;100;"a047cc22-6e54-11ec-9037-7b1f6e00f393";5;100;"ek";2021;0;"GD";"fb40e79e-6170-11ec-8c7b-23364b3a1234"
"Veronica prostrata subsp. scheereri J.-P. Brandt";"6c52d309-4f62-11e7-aebe-0bdb468cfbf1";10;200;"19be91a4-539b-11ed-85ac-df368260f5fd";1;200;"ansiedlung";2022;"NULL";"SA";"0aa5c164-6171-11ec-9c81-db7e2b7e8332"
"Veronica prostrata subsp. scheereri J.-P. Brandt";"6c52d309-4f62-11e7-aebe-0bdb468cfbf1";11;200;"34267d34-539d-11ed-a8b3-e715e3c29f62";1;200;"ansiedlung";2022;"NULL";"SA";"0aa5c164-6171-11ec-9c81-db7e2b7e8332"
"Viola elatior Fr.";"6c52d142-4f62-11e7-aebe-13d6fdd1c0e7";29;200;"ea1b2d5e-3eff-11ed-8b4c-272347007c66";17;200;"ansiedlung";2022;"NULL";"SA";"d45a2b8a-0630-11ea-8476-4fca33e0e0a7"
"Viola elatior Fr.";"6c52d142-4f62-11e7-aebe-13d6fdd1c0e7";29;200;"f50bf678-3f07-11ed-b09f-47e68926f3ac";18;200;"ansiedlung";2022;"NULL";"SA";"d45a2b8a-0630-11ea-8476-4fca33e0e0a7"
"Viola elatior Fr.";"6c52d142-4f62-11e7-aebe-13d6fdd1c0e7";40;200;"d9475bdc-3f0a-11ed-836a-cff9c00749e9";3;200;"ansiedlung";2022;"NULL";"SA";"d45a2b8a-0630-11ea-8476-4fca33e0e0a7"
"Viola persicifolia auct.";"6c52d30b-4f62-11e7-aebe-73528305a058";20;200;"8c1e4196-4f85-11ed-8c2a-7b90588e5805";25;200;"ansiedlung";2022;"NULL";"SA";"d45a2b78-0630-11ea-8476-37c350a7ed8b"
"Viola persicifolia auct.";"6c52d30b-4f62-11e7-aebe-73528305a058";56;200;"6dfb1db6-538f-11ed-aef7-dbf3f0a3de2b";2;200;"ansiedlung";2022;"NULL";"SA";"d45a2b78-0630-11ea-8476-37c350a7ed8b"
